TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Channel,CustomerOccupation,Cluster
98.81,27.0,91.0,1.0,797.1000000000004,Engineer,Engineer,Student,2
1.8700000000000045,65.0,147.0,1.0,7287.94,Engineer,Doctor,Retired,1
78.92000000000002,59.0,95.0,1.0,5624.86,Doctor,Retired,Engineer,1
194.29,39.0,10.0,1.0,2988.41,Doctor,Engineer,Engineer,2
28.730000000000018,53.0,185.0,1.0,2712.96,Engineer,Doctor,Engineer,1
105.53,24.0,88.0,1.0,1433.6599999999999,Engineer,Retired,Student,2
737.34,30.0,34.0,1.0,7336.56,Engineer,Retired,Doctor,0
237.86,18.0,210.0,1.0,475.6300000000001,Engineer,Doctor,Student,2
409.61,65.0,89.0,1.0,11698.15,Engineer,Engineer,Doctor,0
75.53,21.0,157.0,1.0,1034.35,Doctor,Retired,Student,2
72.75,64.0,15.0,1.0,12042.79,Engineer,Doctor,Doctor,0
39.110000000000014,26.0,143.0,1.0,518.54,Engineer,Retired,Student,2
1309.79,23.0,139.0,1.0,1258.9300000000003,Engineer,Doctor,Student,2
729.38,68.0,90.0,1.0,9127.65,Engineer,Doctor,Doctor,1
137.49,34.0,50.0,1.0,4471.05,Engineer,Doctor,Engineer,2
504.71,29.0,61.0,1.0,6214.54,Engineer,Retired,Engineer,2
371.47,24.0,58.0,1.0,1187.04,Doctor,Engineer,Student,2
430.35,36.0,205.0,1.0,354.89999999999964,Engineer,Retired,Doctor,2
230.32,35.0,56.0,1.0,791.46,Engineer,Engineer,Engineer,2
121.70999999999998,52.0,140.0,1.0,5878.89,Engineer,Doctor,Retired,1
98.87,20.0,179.0,1.0,533.1999999999998,Engineer,Retired,Student,2
117.55000000000001,24.0,35.0,1.0,897.9400000000005,Engineer,Doctor,Student,2
244.64,30.0,103.0,1.0,9159.56,Engineer,Engineer,Doctor,0
321.93,45.0,12.0,1.0,4392.73,Engineer,Doctor,Engineer,1
1092.73,58.0,11.0,1.0,1390.98,Engineer,Engineer,Retired,1
283.23,40.0,98.0,1.0,2008.77,Engineer,Retired,Engineer,2
346.65,30.0,60.0,1.0,6356.96,Engineer,Retired,Engineer,0
381.62,64.0,164.0,1.0,6009.12,Engineer,Retired,Retired,1
388.65,76.0,43.0,1.0,7896.85,Engineer,Doctor,Retired,1
29.21999999999997,24.0,151.0,1.0,1649.4300000000003,Engineer,Doctor,Student,2
46.75,67.0,150.0,1.0,2840.43,Engineer,Engineer,Retired,1
348.64,57.0,128.0,1.0,3274.96,Engineer,Retired,Retired,1
319.17,73.0,81.0,1.0,6501.56,Engineer,Retired,Retired,1
73.94999999999999,26.0,76.0,1.0,363.9200000000001,Engineer,Doctor,Student,2
389.63,27.0,99.0,1.0,9748.48,Engineer,Retired,Engineer,0
217.61,19.0,45.0,1.0,1404.5299999999997,Engineer,Doctor,Student,2
199.84,21.0,150.0,1.0,706.4400000000005,Engineer,Doctor,Student,2
56.349999999999994,44.0,75.0,1.0,5095.73,Engineer,Doctor,Doctor,1
248.95,65.0,29.0,1.0,3059.79,Doctor,Engineer,Retired,1
142.58,33.0,145.0,1.0,7844.23,Engineer,Doctor,Engineer,0
1020.73,28.0,87.0,1.0,1119.6099999999992,Engineer,Doctor,Student,2
84.34,58.0,248.0,3.0,5313.97,Engineer,Retired,Retired,1
1607.55,31.0,156.0,1.0,6227.99,Engineer,Doctor,Engineer,0
333.78,60.0,98.0,1.0,6810.94,Engineer,Doctor,Retired,1
332.59,55.0,143.0,1.0,1457.0699999999997,Engineer,Retired,Retired,1
236.81,22.0,15.0,1.0,813.6800000000003,Engineer,Engineer,Student,2
417.8,27.0,130.0,1.0,1518.8199999999997,Doctor,Engineer,Student,2
319.27,50.0,150.0,1.0,10269.78,Engineer,Doctor,Doctor,0
384.1,42.0,172.0,1.0,672.79,Engineer,Engineer,Engineer,2
820.6200000000001,61.0,158.0,1.0,6024.8,Doctor,Engineer,Doctor,1
474.77,56.0,50.0,1.0,2158.59,Doctor,Retired,Engineer,1
542.72,43.0,92.0,1.0,6011.8,Doctor,Engineer,Doctor,0
79.80000000000001,73.0,76.0,1.0,6372.58,Engineer,Doctor,Retired,1
46.24000000000001,57.0,52.0,1.0,2569.56,Engineer,Engineer,Engineer,1
327.8,61.0,54.0,1.0,10585.48,Engineer,Doctor,Doctor,0
445.79,52.0,161.0,1.0,717.9899999999998,Engineer,Doctor,Doctor,1
55.889999999999986,72.0,150.0,1.0,3689.65,Engineer,Retired,Retired,1
158.41,28.0,16.0,1.0,1512.1599999999999,Engineer,Engineer,Student,2
101.19,64.0,75.0,1.0,14389.45,Doctor,Retired,Doctor,0
827.1400000000001,36.0,265.0,4.0,9800.21,Engineer,Engineer,Engineer,0
61.97,74.0,95.0,1.0,7014.69,Engineer,Doctor,Retired,1
27.20999999999998,79.0,102.0,1.0,3520.61,Engineer,Doctor,Retired,1
173.74,80.0,64.0,1.0,4913.42,Engineer,Retired,Retired,1
176.11,38.0,105.0,1.0,9155.35,Engineer,Engineer,Engineer,0
88.4,46.0,174.0,1.0,2567.53,Engineer,Retired,Engineer,1
567.92,53.0,14.0,1.0,3779.47,Engineer,Retired,Retired,1
138.11,68.0,104.0,1.0,4177.65,Doctor,Retired,Retired,1
456.93,28.0,193.0,1.0,7284.76,Doctor,Engineer,Engineer,0
101.42000000000002,66.0,146.0,1.0,6530.59,Engineer,Retired,Retired,1
300.61,44.0,51.0,1.0,7895.54,Engineer,Retired,Doctor,0
265.94,54.0,132.0,1.0,6781.3,Engineer,Retired,Engineer,1
345.54,29.0,50.0,1.0,2091.78,Engineer,Retired,Engineer,2
411.52,41.0,88.0,1.0,11108.39,Engineer,Doctor,Doctor,0
111.20999999999998,35.0,111.0,1.0,9088.36,Engineer,Engineer,Doctor,0
316.37,53.0,86.0,1.0,4671.69,Engineer,Doctor,Engineer,1
260.63,37.0,142.0,1.0,7534.73,Engineer,Engineer,Engineer,0
92.36000000000001,29.0,144.0,1.0,6353.14,Engineer,Doctor,Engineer,2
262.06,63.0,118.0,1.0,13587.52,Engineer,Engineer,Doctor,0
64.5,74.0,230.0,1.0,1351.2399999999998,Engineer,Doctor,Retired,1
253.55,28.0,85.0,5.0,2797.26,Engineer,Doctor,Engineer,2
408.28,21.0,125.0,3.0,1222.77,Doctor,Engineer,Student,2
175.94,57.0,89.0,1.0,3728.04,Engineer,Doctor,Retired,1
199.47,57.0,142.0,1.0,6067.44,Engineer,Retired,Doctor,1
51.06999999999999,63.0,133.0,1.0,4292.16,Engineer,Engineer,Retired,1
435.86,56.0,134.0,1.0,3801.82,Engineer,Doctor,Retired,1
74.73000000000002,64.0,162.0,1.0,6353.22,Doctor,Engineer,Retired,1
182.79,23.0,14.0,1.0,1251.85,Doctor,Retired,Student,2
628.36,44.0,108.0,1.0,11869.71,Engineer,Retired,Doctor,0
268.39,29.0,177.0,1.0,9409.43,Engineer,Retired,Doctor,0
362.27,80.0,47.0,1.0,6003.59,Engineer,Doctor,Retired,1
560.15,50.0,92.0,1.0,817.8299999999999,Doctor,Retired,Engineer,1
351.99,80.0,45.0,2.0,3663.64,Engineer,Doctor,Retired,1
132.36,28.0,160.0,1.0,319.64999999999964,Engineer,Engineer,Student,2
24.769999999999982,40.0,17.0,1.0,478.22999999999956,Doctor,Retired,Engineer,2
668.67,44.0,143.0,4.0,13446.81,Engineer,Retired,Doctor,0
80.24000000000001,53.0,58.0,1.0,8012.81,Doctor,Engineer,Doctor,0
8.649999999999977,68.0,198.0,1.0,4201.22,Engineer,Doctor,Retired,1
178.91,18.0,19.0,1.0,8870.89,Engineer,Doctor,Student,0
115.22,27.0,108.0,1.0,906.1999999999998,Engineer,Engineer,Engineer,2
161.63,46.0,276.0,1.0,9286.37,Engineer,Retired,Doctor,0
542.75,70.0,63.0,1.0,2224.08,Doctor,Engineer,Retired,1
317.47,67.0,16.0,1.0,14639.28,Doctor,Retired,Doctor,0
280.99,45.0,29.0,1.0,9733.59,Engineer,Engineer,Engineer,0
24.189999999999998,29.0,28.0,1.0,2756.2,Engineer,Doctor,Engineer,2
586.85,36.0,86.0,1.0,6655.15,Engineer,Doctor,Doctor,0
372.41,55.0,143.0,1.0,3233.87,Engineer,Doctor,Retired,1
63.170000000000016,20.0,148.0,1.0,1676.5699999999997,Engineer,Doctor,Student,2
383.69,54.0,285.0,1.0,8371.11,Engineer,Retired,Engineer,0
247.17,65.0,149.0,1.0,2611.64,Doctor,Engineer,Retired,1
48.78,18.0,136.0,1.0,552.0599999999995,Doctor,Engineer,Student,2
4.149999999999977,60.0,119.0,1.0,6017.36,Doctor,Engineer,Retired,1
60.99000000000001,34.0,58.0,1.0,7281.46,Engineer,Engineer,Engineer,0
408.19,26.0,241.0,1.0,6847.47,Engineer,Engineer,Engineer,0
524.6,58.0,76.0,1.0,13017.7,Engineer,Engineer,Doctor,0
108.95999999999998,26.0,247.0,1.0,7597.66,Engineer,Doctor,Student,0
70.03,63.0,49.0,1.0,7330.31,Engineer,Engineer,Retired,1
124.84,52.0,79.0,1.0,6711.78,Engineer,Retired,Retired,1
324.04,54.0,30.0,1.0,2248.06,Engineer,Doctor,Retired,1
39.69,70.0,163.0,1.0,3524.68,Engineer,Retired,Retired,1
157.7,58.0,46.0,1.0,8332.58,Doctor,Engineer,Engineer,0
81.26999999999998,22.0,68.0,1.0,1814.48,Doctor,Retired,Student,2
193.82,37.0,176.0,1.0,3886.77,Engineer,Engineer,Engineer,2
16.730000000000018,79.0,165.0,1.0,7591.13,Engineer,Retired,Retired,1
474.05,57.0,214.0,1.0,1484.31,Engineer,Doctor,Retired,1
39.20999999999998,66.0,245.0,4.0,9385.57,Engineer,Doctor,Doctor,0
637.75,79.0,152.0,1.0,4202.92,Engineer,Engineer,Retired,1
153.59,66.0,174.0,1.0,4813.12,Doctor,Engineer,Retired,1
186.6,18.0,139.0,1.0,9716.68,Engineer,Engineer,Student,0
644.08,24.0,55.0,1.0,1980.62,Engineer,Retired,Student,2
226.66,41.0,168.0,1.0,10216.25,Engineer,Engineer,Doctor,0
305.0,22.0,222.0,1.0,944.8299999999999,Engineer,Doctor,Student,2
233.1,42.0,37.0,1.0,7469.2,Doctor,Engineer,Doctor,0
793.13,68.0,76.0,1.0,13389.16,Engineer,Retired,Doctor,0
224.19,52.0,93.0,1.0,8475.47,Engineer,Doctor,Doctor,0
214.83,23.0,63.0,1.0,991.6900000000005,Doctor,Doctor,Student,2
163.46,63.0,111.0,1.0,6953.8,Doctor,Engineer,Retired,1
194.99,34.0,91.0,1.0,1370.0299999999997,Engineer,Engineer,Engineer,2
23.399999999999977,46.0,175.0,4.0,14851.28,Engineer,Doctor,Doctor,0
227.5,34.0,277.0,1.0,11505.35,Engineer,Retired,Doctor,0
259.9,26.0,100.0,1.0,914.2799999999997,Engineer,Retired,Student,2
59.50999999999999,36.0,55.0,1.0,9955.88,Doctor,Retired,Doctor,0
50.629999999999995,64.0,143.0,1.0,4732.81,Engineer,Retired,Retired,1
1074.95,20.0,91.0,1.0,530.8599999999997,Engineer,Engineer,Student,2
112.93999999999997,73.0,31.0,1.0,3807.84,Doctor,Retired,Retired,1
11.810000000000002,21.0,131.0,1.0,320.25,Engineer,Doctor,Student,2
329.14,55.0,14.0,1.0,12033.92,Engineer,Engineer,Doctor,0
154.24,61.0,82.0,1.0,6109.55,Engineer,Doctor,Retired,1
233.44,20.0,297.0,1.0,1691.88,Engineer,Retired,Student,2
141.8,18.0,116.0,1.0,1697.67,Engineer,Doctor,Student,2
209.03,55.0,126.0,1.0,8359.5,Engineer,Engineer,Engineer,0
1137.63,26.0,144.0,1.0,1629.12,Engineer,Doctor,Student,2
261.14,42.0,162.0,1.0,6100.08,Engineer,Doctor,Engineer,0
101.81,45.0,105.0,1.0,13872.03,Engineer,Doctor,Doctor,0
98.70999999999998,32.0,117.0,1.0,10095.23,Engineer,Doctor,Doctor,0
87.38,21.0,252.0,1.0,1504.9899999999998,Engineer,Engineer,Student,2
83.38999999999999,32.0,158.0,1.0,13182.11,Engineer,Engineer,Doctor,0
267.55,46.0,40.000000000000014,1.0,4330.04,Engineer,Retired,Engineer,1
870.05,29.0,39.0,1.0,905.25,Engineer,Doctor,Doctor,2
154.32,38.0,269.0,1.0,6972.5,Doctor,Doctor,Engineer,0
164.51,78.0,110.0,1.0,3553.69,Engineer,Engineer,Retired,1
758.12,69.0,90.0,1.0,6164.65,Engineer,Doctor,Retired,1
103.75999999999999,28.0,188.0,1.0,9626.14,Engineer,Retired,Engineer,0
583.92,55.0,139.0,1.0,6364.14,Engineer,Retired,Engineer,1
204.06,77.0,159.0,1.0,4351.83,Engineer,Retired,Retired,1
53.50999999999999,56.0,165.0,1.0,5773.5,Engineer,Retired,Retired,1
1108.4599999999998,30.0,262.0,1.0,9257.04,Engineer,Engineer,Engineer,0
52.94999999999999,68.0,14.0,1.0,6335.58,Doctor,Retired,Retired,1
120.17000000000002,49.0,105.0,1.0,5403.79,Engineer,Doctor,Doctor,1
220.8,31.0,28.0,1.0,8135.31,Engineer,Retired,Engineer,0
119.00999999999999,45.0,87.0,1.0,9798.26,Engineer,Doctor,Doctor,0
183.32,21.0,74.0,1.0,137.42000000000007,Engineer,Doctor,Student,2
858.8800000000001,60.0,227.0,1.0,7015.46,Engineer,Retired,Engineer,1
11.45999999999998,41.0,128.0,1.0,2356.71,Doctor,Retired,Engineer,2
61.370000000000005,75.0,164.0,1.0,4294.44,Engineer,Engineer,Retired,1
103.07999999999998,49.0,150.0,1.0,9251.38,Doctor,Engineer,Engineer,0
1.2099999999999795,55.0,196.0,1.0,7542.74,Engineer,Engineer,Retired,0
425.18,26.0,172.0,1.0,9880.71,Doctor,Retired,Engineer,0
60.96000000000001,52.0,238.0,1.0,6189.24,Engineer,Doctor,Retired,1
64.20999999999998,51.0,37.0,1.0,12540.18,Engineer,Doctor,Doctor,0
523.02,53.0,83.0,1.0,4586.11,Engineer,Retired,Retired,1
50.25999999999999,65.0,164.0,1.0,1519.38,Engineer,Engineer,Retired,1
110.07999999999996,19.0,95.0,1.0,1447.2600000000002,Engineer,Engineer,Student,2
54.47,23.0,34.0,1.0,1131.4199999999996,Doctor,Engineer,Student,2
79.75999999999999,68.0,115.0,1.0,10278.75,Engineer,Retired,Doctor,0
16.79000000000002,30.0,146.0,1.0,535.1499999999996,Doctor,Retired,Doctor,2
1531.31,18.0,62.0,4.0,859.8599999999997,Engineer,Retired,Student,2
68.61999999999998,29.0,157.0,1.0,13891.47,Engineer,Engineer,Doctor,0
157.16,20.0,280.0,1.0,1545.77,Engineer,Engineer,Student,2
643.3800000000001,18.0,105.0,1.0,1046.7399999999993,Doctor,Retired,Student,2
328.34,42.0,31.0,1.0,2840.45,Doctor,Retired,Engineer,2
72.68,69.0,44.0,1.0,6216.77,Engineer,Retired,Retired,1
354.76,51.0,279.0,1.0,10141.92,Engineer,Engineer,Doctor,0
793.88,22.0,252.0,1.0,1404.06,Doctor,Doctor,Student,2
29.21999999999997,27.0,69.0,1.0,7795.79,Engineer,Doctor,Engineer,0
653.97,37.0,100.0,1.0,3886.65,Engineer,Retired,Engineer,2
366.43,21.0,92.0,1.0,1560.4499999999998,Doctor,Retired,Student,2
120.86000000000001,33.0,162.0,4.0,13566.58,Engineer,Retired,Doctor,0
233.74,72.0,142.0,1.0,4749.54,Engineer,Retired,Retired,1
471.8399999999999,18.0,138.0,1.0,1044.33,Engineer,Doctor,Student,2
213.4,73.0,100.0,1.0,2012.2399999999998,Doctor,Engineer,Retired,1
254.21,48.0,46.0,1.0,2487.2,Engineer,Doctor,Engineer,1
577.73,37.0,63.0,1.0,14977.99,Engineer,Doctor,Doctor,0
170.26,27.0,265.0,1.0,1969.48,Engineer,Doctor,Student,2
337.73,78.0,107.0,4.0,7001.2,Engineer,Retired,Retired,1
330.61,64.0,113.0,1.0,2525.25,Doctor,Engineer,Retired,1
132.33,35.0,47.0,1.0,7457.94,Doctor,Doctor,Engineer,0
672.74,46.0,118.0,1.0,5386.52,Doctor,Engineer,Engineer,1
74.04000000000002,18.0,66.0,1.0,1690.23,Engineer,Retired,Student,2
197.18,28.0,135.0,1.0,3114.92,Engineer,Retired,Engineer,2
21.149999999999977,70.0,180.0,1.0,3466.74,Engineer,Engineer,Retired,1
218.37,62.0,105.0,1.0,9942.24,Engineer,Doctor,Doctor,0
590.01,29.0,140.0,3.0,9791.74,Engineer,Retired,Doctor,0
697.82,44.0,153.0,1.0,6824.0,Engineer,Retired,Engineer,0
302.76,38.0,88.0,3.0,8583.39,Engineer,Doctor,Engineer,0
148.0,20.0,35.0,1.0,1488.65,Engineer,Engineer,Student,2
22.25999999999999,19.0,56.0,1.0,5583.88,Engineer,Engineer,Student,2
0.8600000000000136,25.0,139.0,1.0,1357.2200000000003,Engineer,Doctor,Student,2
757.1,65.0,203.0,1.0,10553.23,Engineer,Engineer,Doctor,0
38.81,25.0,145.0,1.0,1619.6,Doctor,Retired,Student,2
76.50999999999999,49.0,120.0,4.0,9475.4,Doctor,Retired,Engineer,0
32.45999999999998,31.0,10.0,1.0,8656.18,Engineer,Retired,Doctor,0
1022.75,62.0,158.0,1.0,207.73999999999978,Doctor,Engineer,Doctor,1
20.639999999999986,22.0,59.0,1.0,949.3800000000001,Engineer,Engineer,Student,2
662.11,23.0,219.0,1.0,1996.38,Engineer,Engineer,Student,2
288.77,55.0,110.0,1.0,8836.51,Engineer,Doctor,Engineer,0
35.05000000000001,30.0,105.0,1.0,14330.47,Engineer,Engineer,Doctor,0
214.73,46.0,26.0,1.0,5368.42,Doctor,Doctor,Doctor,1
25.379999999999995,57.0,66.0,1.0,8616.05,Engineer,Engineer,Engineer,0
617.66,41.0,40.000000000000014,1.0,5906.58,Engineer,Doctor,Engineer,0
446.39,63.0,77.0,1.0,7863.6,Engineer,Doctor,Retired,1
377.92,33.0,204.0,1.0,2254.71,Engineer,Engineer,Engineer,2
11.04000000000002,30.0,43.0,1.0,6983.04,Engineer,Retired,Engineer,0
275.46,36.0,67.0,1.0,9697.75,Engineer,Doctor,Doctor,0
179.76,78.0,81.0,1.0,5909.52,Engineer,Retired,Retired,1
32.339999999999975,44.0,45.0,1.0,7847.62,Engineer,Engineer,Doctor,0
273.92,79.0,109.0,1.0,4543.56,Engineer,Engineer,Retired,1
375.45,19.0,32.0,1.0,1307.23,Engineer,Engineer,Student,2
388.98,23.0,155.0,1.0,1819.9099999999999,Engineer,Doctor,Student,2
492.84,25.0,38.0,1.0,577.6700000000001,Engineer,Doctor,Student,2
148.85,57.0,25.0,1.0,7802.36,Engineer,Doctor,Doctor,0
119.94999999999999,62.0,47.0,5.0,2596.61,Doctor,Engineer,Retired,1
391.66,50.0,103.0,1.0,2406.31,Engineer,Engineer,Engineer,1
185.99,41.0,53.0,1.0,402.4499999999998,Doctor,Engineer,Engineer,2
322.48,27.0,57.0,1.0,1238.4300000000003,Engineer,Doctor,Student,2
20.269999999999982,18.0,22.0,1.0,796.3500000000004,Engineer,Engineer,Student,2
280.61,47.0,129.0,3.0,7888.76,Engineer,Doctor,Engineer,0
199.02,61.0,269.0,1.0,4658.89,Engineer,Doctor,Retired,1
104.23000000000002,63.0,108.0,1.0,5009.29,Doctor,Retired,Retired,1
353.59,52.0,109.0,5.0,1822.3400000000001,Doctor,Engineer,Retired,1
55.860000000000014,39.0,68.0,1.0,5346.46,Engineer,Retired,Engineer,0
10.769999999999982,31.0,178.0,1.0,10704.95,Engineer,Doctor,Doctor,0
95.54999999999998,33.0,51.0,1.0,2434.74,Engineer,Engineer,Engineer,2
477.07,27.0,278.0,1.0,6568.07,Engineer,Retired,Engineer,2
9.100000000000023,52.0,63.0,1.0,2791.45,Doctor,Retired,Retired,1
21.410000000000025,57.0,99.0,1.0,658.9099999999999,Engineer,Retired,Doctor,1
278.28,28.0,26.0,1.0,1346.88,Engineer,Engineer,Student,2
388.1,73.0,40.000000000000014,1.0,3022.12,Doctor,Retired,Retired,1
215.39,27.0,216.0,1.0,1582.5500000000002,Engineer,Doctor,Student,2
194.37,66.0,161.0,1.0,14395.88,Engineer,Doctor,Doctor,0
37.69999999999999,20.0,109.0,1.0,1741.1,Engineer,Doctor,Student,2
19.589999999999975,64.0,122.0,1.0,1061.69,Engineer,Engineer,Retired,1
81.35,41.0,103.0,1.0,7192.45,Engineer,Retired,Engineer,0
314.54,58.0,228.0,1.0,9923.45,Doctor,Engineer,Engineer,0
466.64,58.0,11.0,1.0,10915.11,Engineer,Doctor,Doctor,0
397.01,22.0,100.0,1.0,719.5200000000004,Engineer,Doctor,Student,2
472.48,55.0,87.0,1.0,7128.82,Engineer,Engineer,Engineer,1
67.15,59.0,14.0,1.0,9028.49,Engineer,Retired,Doctor,0
102.67000000000002,79.0,119.0,1.0,4656.94,Engineer,Engineer,Retired,1
460.09,35.0,146.0,3.0,6990.64,Doctor,Retired,Doctor,0
453.49,66.0,147.0,1.0,6366.43,Engineer,Engineer,Doctor,1
267.17,26.0,170.0,1.0,1382.62,Engineer,Doctor,Student,2
111.25999999999999,66.0,43.0,1.0,14350.11,Engineer,Doctor,Doctor,0
121.17000000000002,68.0,158.0,1.0,12990.77,Engineer,Doctor,Doctor,0
213.28,51.0,94.0,1.0,4835.91,Engineer,Engineer,Retired,1
187.88,60.0,180.0,1.0,2154.58,Engineer,Doctor,Engineer,1
471.88,34.0,141.0,1.0,14833.34,Doctor,Retired,Doctor,0
83.79000000000002,57.0,47.0,1.0,5061.3,Engineer,Doctor,Engineer,1
212.14,72.0,105.0,1.0,7225.06,Engineer,Engineer,Retired,1
99.16,79.0,202.0,1.0,2607.58,Engineer,Retired,Retired,1
839.3300000000002,60.0,86.0,1.0,11538.97,Doctor,Engineer,Doctor,0
29.910000000000025,76.0,43.0,3.0,2834.84,Doctor,Retired,Retired,1
4.240000000000009,38.0,38.0,1.0,7822.73,Engineer,Retired,Engineer,0
50.28999999999999,58.0,64.0,1.0,7604.9,Doctor,Retired,Doctor,1
135.85,57.0,269.0,1.0,1480.3900000000003,Engineer,Retired,Retired,1
368.53,68.0,34.0,1.0,13696.31,Engineer,Engineer,Doctor,0
17.94999999999999,64.0,135.0,1.0,12344.9,Doctor,Engineer,Doctor,0
127.80000000000001,31.0,47.0,1.0,8630.99,Doctor,Engineer,Engineer,0
16.730000000000018,45.0,47.999999999999986,1.0,2202.62,Engineer,Retired,Engineer,2
317.12,44.0,80.0,1.0,14409.74,Engineer,Engineer,Doctor,0
476.63,79.0,115.0,1.0,4894.25,Engineer,Doctor,Retired,1
156.58,24.0,160.0,1.0,8981.61,Engineer,Engineer,Student,0
55.12000000000003,34.0,261.0,1.0,3791.99,Doctor,Retired,Engineer,2
15.740000000000009,27.0,38.0,1.0,690.1599999999999,Engineer,Engineer,Student,2
353.68,70.0,145.0,1.0,6777.12,Engineer,Retired,Retired,1
297.15,76.0,178.0,1.0,5449.37,Engineer,Retired,Retired,1
647.85,36.0,121.0,1.0,13779.97,Engineer,Engineer,Doctor,0
75.04000000000002,49.0,178.0,1.0,9648.6,Engineer,Doctor,Engineer,0
273.92,28.0,35.0,1.0,1029.1499999999996,Engineer,Retired,Student,2
215.8,51.0,66.0,1.0,3656.62,Doctor,Engineer,Retired,1
963.77,41.0,248.0,1.0,6710.51,Engineer,Doctor,Engineer,0
420.6,26.0,55.0,1.0,1778.75,Engineer,Engineer,Student,2
688.36,23.0,22.0,1.0,5191.13,Doctor,Engineer,Student,2
285.18,55.0,150.0,1.0,14847.97,Doctor,Engineer,Doctor,0
213.55,63.0,15.0,1.0,5238.37,Engineer,Doctor,Doctor,1
463.11,51.0,159.0,1.0,10238.82,Doctor,Engineer,Doctor,0
150.03,73.0,176.0,1.0,7491.42,Engineer,Doctor,Retired,1
428.61,51.0,131.0,1.0,2116.36,Engineer,Engineer,Retired,1
309.56,58.0,147.0,1.0,972.04,Engineer,Retired,Doctor,1
377.08,26.0,71.0,1.0,6430.86,Doctor,Engineer,Student,2
77.25000000000003,68.0,157.0,1.0,14077.97,Engineer,Engineer,Doctor,0
146.92,64.0,272.0,1.0,3990.6,Engineer,Doctor,Retired,1
126.6,22.0,146.0,1.0,961.6499999999996,Engineer,Engineer,Student,2
101.33999999999997,24.0,46.0,1.0,703.2600000000002,Engineer,Doctor,Student,2
184.97,58.0,268.0,1.0,1156.67,Engineer,Engineer,Doctor,1
451.15,46.0,175.0,1.0,1356.4700000000003,Engineer,Doctor,Engineer,2
516.47,25.0,94.0,1.0,1305.06,Doctor,Doctor,Student,2
880.04,25.0,29.0,1.0,261.97000000000025,Engineer,Doctor,Student,2
353.69,59.0,163.0,1.0,9500.79,Engineer,Retired,Engineer,0
66.69000000000003,25.0,140.0,1.0,1210.3300000000004,Doctor,Engineer,Student,2
95.75,31.0,169.0,1.0,337.6199999999999,Engineer,Engineer,Engineer,2
43.91,27.0,86.0,1.0,1806.6800000000003,Engineer,Retired,Student,2
98.03,54.0,165.0,1.0,6323.45,Engineer,Engineer,Engineer,1
617.66,42.0,128.0,1.0,7155.95,Engineer,Doctor,Engineer,0
888.5700000000002,62.0,102.0,1.0,7896.14,Engineer,Retired,Retired,1
107.48000000000002,22.0,129.0,1.0,591.2299999999996,Engineer,Engineer,Student,2
36.56999999999999,62.0,69.0,1.0,2583.07,Engineer,Doctor,Retired,1
575.62,43.0,129.0,1.0,234.40999999999985,Engineer,Retired,Doctor,2
84.88999999999999,37.0,70.0,1.0,4735.61,Engineer,Doctor,Engineer,2
832.3,69.0,86.0,1.0,6617.52,Doctor,Engineer,Retired,1
180.65,22.0,38.0,5.0,816.0100000000002,Engineer,Engineer,Student,2
7.759999999999991,52.0,84.0,1.0,7393.11,Doctor,Retired,Retired,0
109.30000000000001,56.0,27.0,1.0,13510.11,Engineer,Engineer,Doctor,0
230.08,79.0,124.0,1.0,4466.1,Engineer,Retired,Retired,1
361.92,54.0,111.0,1.0,7474.31,Engineer,Doctor,Retired,0
71.29000000000002,68.0,55.0,2.0,7225.63,Engineer,Doctor,Retired,1
122.44999999999999,46.0,98.0,1.0,7255.49,Engineer,Engineer,Doctor,0
642.53,65.0,128.0,1.0,11417.91,Engineer,Doctor,Doctor,0
62.860000000000014,25.0,31.0,1.0,1040.4300000000003,Engineer,Engineer,Student,2
175.21,69.0,69.0,1.0,6039.04,Doctor,Doctor,Doctor,1
168.0,32.0,11.0,1.0,3498.58,Doctor,Engineer,Engineer,2
11.45999999999998,67.0,73.0,1.0,6628.75,Engineer,Retired,Retired,1
382.07,62.0,147.0,1.0,10156.09,Doctor,Engineer,Doctor,0
13.480000000000018,18.0,20.0,3.0,521.8800000000001,Engineer,Retired,Student,2
65.32,28.0,54.0,1.0,9165.02,Engineer,Doctor,Student,0
83.07000000000002,27.0,291.0,4.0,6704.76,Engineer,Engineer,Engineer,0
730.1,77.0,93.0,1.0,6384.05,Doctor,Engineer,Retired,1
85.31,62.0,27.0,1.0,6095.65,Engineer,Doctor,Retired,1
726.61,18.0,277.0,1.0,1008.7600000000002,Engineer,Doctor,Student,2
130.4,45.0,63.0,1.0,4381.24,Engineer,Engineer,Engineer,1
68.1,20.0,47.0,1.0,1382.8000000000002,Engineer,Doctor,Student,2
65.25999999999999,26.0,72.0,1.0,7380.63,Engineer,Engineer,Student,0
191.62,63.0,51.0,1.0,1981.67,Engineer,Engineer,Doctor,1
212.88,39.0,122.0,1.0,7036.72,Engineer,Retired,Doctor,0
88.38,30.0,138.0,1.0,3707.82,Engineer,Doctor,Engineer,2
48.77000000000001,42.0,51.0,1.0,2040.1599999999999,Doctor,Retired,Engineer,2
289.1,27.0,206.0,1.0,267.52999999999975,Engineer,Doctor,Student,2
390.09,26.0,49.0,1.0,2617.23,Engineer,Retired,Engineer,2
